GAME_ID,HOME_TEAM_ID,HOME_TEAM_NAME,HOME_WIN,SEASON,HOME_ROLL10_PTS,HOME_ROLL10_FGA,HOME_ROLL10_FG_PCT,HOME_ROLL10_FG3_PCT,HOME_ROLL10_FT_PCT,HOME_ROLL10_REB,HOME_ROLL10_AST,HOME_ROLL10_TOV,HOME_ROLL10_STL,HOME_ROLL10_BLK,AWAY_TEAM_ID,AWAY_TEAM_NAME,AWAY_WIN,AWAY_ROLL10_PTS,AWAY_ROLL10_FGA,AWAY_ROLL10_FG_PCT,AWAY_ROLL10_FG3_PCT,AWAY_ROLL10_FT_PCT,AWAY_ROLL10_REB,AWAY_ROLL10_AST,AWAY_ROLL10_TOV,AWAY_ROLL10_STL,AWAY_ROLL10_BLK,DIFF_ROLL10_PTS,DIFF_ROLL10_FGA,DIFF_ROLL10_FG_PCT,DIFF_ROLL10_FG3_PCT,DIFF_ROLL10_FT_PCT,DIFF_ROLL10_REB,DIFF_ROLL10_AST,DIFF_ROLL10_TOV,DIFF_ROLL10_STL,DIFF_ROLL10_BLK
0022301214,1610612744,Golden State Warriors,1,2023-24,115.2,87.8,0.45310000000000006,0.37920000000000004,0.8027000000000001,46.3,28.8,15.0,6.5,3.0,1610612757,Portland Trail Blazers,0,104.0,88.0,0.433,0.371,0.7926,37.7,22.3,15.4,9.4,3.9,11.200000000000003,-0.20000000000000284,0.020100000000000062,0.00820000000000004,0.010100000000000109,8.599999999999994,6.5,-0.40000000000000036,-2.9000000000000004,-0.8999999999999999
0022300339,1610612744,Golden State Warriors,1,2023-24,118.4,87.3,0.46349999999999997,0.3842,0.7932,47.2,27.3,15.6,5.8,2.8,1610612751,Brooklyn Nets,0,117.5,91.6,0.473,0.38299999999999995,0.7837999999999999,47.9,26.1,11.3,6.8,5.9,0.9000000000000057,-4.299999999999997,-0.009500000000000008,0.0012000000000000344,0.009400000000000075,-0.6999999999999957,1.1999999999999993,4.299999999999999,-1.0,-3.1000000000000005
0022300362,1610612744,Golden State Warriors,1,2023-24,119.0,88.4,0.4702,0.3914,0.8063,47.1,27.8,16.1,6.2,3.3,1610612738,Boston Celtics,0,118.1,88.2,0.48329999999999995,0.38,0.8089999999999999,45.5,24.7,13.6,8.2,7.2,0.9000000000000057,0.20000000000000284,-0.013099999999999945,0.011400000000000021,-0.0026999999999999247,1.6000000000000014,3.1000000000000014,2.5000000000000018,-1.9999999999999991,-3.9000000000000004
0022300386,1610612744,Golden State Warriors,1,2023-24,120.4,91.2,0.4667,0.3862,0.8128,48.9,27.2,14.7,5.9,3.6,1610612764,Washington Wizards,0,118.5,88.2,0.489,0.3806,0.7722,38.6,27.2,13.7,7.3,5.5,1.9000000000000057,3.0,-0.022299999999999986,0.005599999999999994,0.04059999999999997,10.299999999999997,0.0,1.0,-1.3999999999999995,-1.9
0022300399,1610612744,Golden State Warriors,1,2023-24,121.0,92.6,0.46699999999999997,0.38470000000000004,0.8111,49.4,28.0,14.1,5.8,3.2,1610612757,Portland Trail Blazers,0,113.5,92.6,0.4455,0.3801,0.8452,42.7,23.0,13.3,8.5,3.7,7.5,0.0,0.021499999999999964,0.0046000000000000485,-0.03409999999999991,6.699999999999996,5.0,0.7999999999999989,-2.7,-0.5
0022300426,1610612744,Golden State Warriors,0,2023-24,121.8,92.8,0.4766,0.372,0.8280000000000001,49.3,28.0,15.0,6.5,2.9,1610612748,Miami Heat,1,114.0,84.1,0.47240000000000004,0.4161,0.8051,42.7,26.8,13.4,6.4,3.3,7.799999999999997,8.700000000000003,0.0041999999999999815,-0.04410000000000003,0.02290000000000003,6.599999999999994,1.1999999999999993,1.5999999999999996,0.09999999999999964,-0.3999999999999999
0022300444,1610612744,Golden State Warriors,0,2023-24,121.0,93.0,0.4767,0.3668,0.8231999999999999,48.6,28.7,14.6,6.5,3.3,1610612742,Dallas Mavericks,1,116.2,91.5,0.4624,0.3459,0.7790999999999999,40.9,24.0,11.4,7.5,3.5,4.799999999999997,1.5,0.014300000000000035,0.02090000000000003,0.04410000000000003,7.700000000000003,4.699999999999999,3.1999999999999993,-1.0,-0.20000000000000018
0022300463,1610612744,Golden State Warriors,1,2023-24,119.6,92.9,0.47519999999999996,0.3668,0.8098000000000001,47.3,29.0,12.8,7.0,3.4,1610612753,Orlando Magic,0,109.2,87.2,0.4614,0.3071,0.7744,44.1,23.5,13.4,7.0,5.9,10.399999999999991,5.700000000000003,0.013799999999999979,0.05970000000000003,0.0354000000000001,3.1999999999999957,5.5,-0.5999999999999996,0.0,-2.5000000000000004
0022300478,1610612744,Golden State Warriors,0,2023-24,120.1,91.5,0.48440000000000005,0.36910000000000004,0.808,45.8,28.7,12.5,7.0,3.9,1610612743,Denver Nuggets,1,117.4,90.0,0.49189999999999995,0.39980000000000004,0.7857000000000001,45.1,29.8,10.4,7.8,6.2,2.6999999999999886,1.5,-0.007499999999999896,-0.030700000000000005,0.022299999999999986,0.6999999999999957,-1.1000000000000014,2.0999999999999996,-0.7999999999999998,-2.3000000000000003
0022300490,1610612744,Golden State Warriors,1,2023-24,121.5,91.3,0.49529999999999996,0.3752,0.806,44.8,30.0,12.2,6.6,4.0,1610612765,Detroit Pistons,0,118.0,89.7,0.4819,0.3558,0.7674,42.6,25.3,15.1,5.6,4.5,3.5,1.5999999999999943,0.013399999999999967,0.019399999999999973,0.03860000000000008,2.1999999999999957,4.699999999999999,-2.9000000000000004,1.0,-0.5
0022300504,1610612744,Golden State Warriors,0,2023-24,120.4,90.4,0.49319999999999997,0.3642,0.795,45.1,29.5,12.4,6.2,4.0,1610612761,Toronto Raptors,1,119.5,89.3,0.49610000000000004,0.3749,0.7756,43.1,30.0,11.6,6.9,5.6,0.9000000000000057,1.1000000000000085,-0.002900000000000069,-0.010699999999999987,0.019400000000000084,2.0,-0.5,0.8000000000000007,-0.7000000000000002,-1.5999999999999996
0022300525,1610612744,Golden State Warriors,0,2023-24,120.4,91.7,0.48529999999999995,0.3604,0.8199,45.1,29.4,12.0,5.7,4.0,1610612740,New Orleans Pelicans,1,115.3,86.2,0.4971,0.4149,0.8007,44.1,26.4,12.8,7.9,6.1,5.1000000000000085,5.5,-0.011800000000000033,-0.05449999999999999,0.019199999999999995,1.0,3.0,-0.8000000000000007,-2.2,-2.0999999999999996
0022300626,1610612744,Golden State Warriors,1,2023-24,117.3,91.2,0.47989999999999994,0.36249999999999993,0.7898,42.0,28.5,11.5,5.3,4.6,1610612737,Atlanta Hawks,0,109.8,91.0,0.4344,0.3263,0.7596999999999999,45.3,23.2,14.1,7.3,5.1,7.5,0.20000000000000284,0.04549999999999993,0.036199999999999954,0.030100000000000016,-3.299999999999997,5.300000000000001,-2.5999999999999996,-2.0,-0.5
0022300632,1610612744,Golden State Warriors,0,2023-24,120.5,91.5,0.4939,0.38680000000000003,0.7825,42.6,28.4,11.2,5.5,4.8,1610612758,Sacramento Kings,1,122.2,94.9,0.4856000000000001,0.3823,0.7184,44.3,29.9,12.4,6.6,3.8,-1.7000000000000028,-3.4000000000000057,0.008299999999999919,0.0045000000000000595,0.06409999999999993,-1.6999999999999957,-1.5,-1.200000000000001,-1.0999999999999996,1.0
0022300650,1610612744,Golden State Warriors,0,2023-24,121.6,89.8,0.5041,0.39859999999999995,0.7916000000000001,41.2,28.2,11.5,5.4,4.8,1610612747,Los Angeles Lakers,1,121.4,86.5,0.5206,0.4162,0.7732,40.5,30.4,14.4,7.9,5.3,0.19999999999998863,3.299999999999997,-0.01649999999999996,-0.01760000000000006,0.018400000000000083,0.7000000000000028,-2.1999999999999993,-2.9000000000000004,-2.5,-0.5
0022300673,1610612744,Golden State Warriors,1,2023-24,123.9,93.9,0.4965,0.40119999999999995,0.7955,42.6,29.6,12.0,5.6,4.5,1610612755,Philadelphia 76ers,0,117.9,87.4,0.4791,0.3319,0.8370999999999998,41.0,23.9,10.0,8.0,6.0,6.0,6.5,0.01739999999999997,0.06929999999999997,-0.04159999999999986,1.6000000000000014,5.700000000000003,2.0,-2.4000000000000004,-1.5
0022300757,1610612744,Golden State Warriors,1,2023-24,125.9,94.0,0.5147,0.3991,0.7979,48.3,29.8,14.5,6.6,6.5,1610612756,Phoenix Suns,0,123.3,85.6,0.5607,0.39799999999999996,0.7428,42.0,28.8,14.4,7.7,5.6,2.6000000000000085,8.400000000000006,-0.04599999999999993,0.0011000000000000454,0.05510000000000004,6.299999999999997,1.0,0.09999999999999964,-1.1000000000000005,0.9000000000000004
0022300789,1610612744,Golden State Warriors,0,2023-24,126.0,96.0,0.5024,0.4053,0.7662,49.2,30.8,14.2,7.0,5.6,1610612746,Los Angeles Clippers,1,118.1,87.6,0.48310000000000003,0.37770000000000004,0.8537000000000001,42.5,25.9,11.1,7.9,5.1,7.900000000000006,8.400000000000006,0.01929999999999993,0.027599999999999958,-0.08750000000000013,6.700000000000003,4.900000000000002,3.0999999999999996,-0.9000000000000004,0.5
0022300802,1610612744,Golden State Warriors,1,2023-24,124.8,95.0,0.4993,0.4001,0.7699,49.7,31.7,13.4,6.7,5.8,1610612747,Los Angeles Lakers,0,124.5,89.7,0.5068,0.3842,0.7721,42.0,30.6,11.1,8.2,6.3,0.29999999999999716,5.299999999999997,-0.007500000000000007,0.015900000000000025,-0.0021999999999999797,7.700000000000003,1.0999999999999979,2.3000000000000007,-1.4999999999999991,-0.5
0022300811,1610612744,Golden State Warriors,1,2023-24,125.7,97.8,0.49030000000000007,0.39530000000000004,0.7661,50.3,31.7,12.7,6.7,5.6,1610612766,Charlotte Hornets,0,109.7,88.0,0.4648,0.38239999999999996,0.7766,41.5,24.7,12.1,7.0,3.4,16.0,9.799999999999997,0.025500000000000078,0.012900000000000078,-0.010499999999999954,8.799999999999997,7.0,0.5999999999999996,-0.2999999999999998,2.1999999999999997
0022300824,1610612744,Golden State Warriors,0,2023-24,123.3,98.4,0.47759999999999997,0.38839999999999997,0.7643,51.0,31.3,13.4,6.7,5.5,1610612743,Denver Nuggets,1,111.5,90.9,0.4741000000000001,0.3413,0.7856,46.7,29.9,12.0,7.0,6.0,11.799999999999997,7.5,0.003499999999999892,0.047099999999999975,-0.021299999999999986,4.299999999999997,1.4000000000000021,1.4000000000000004,-0.2999999999999998,-0.5
0022300899,1610612744,Golden State Warriors,1,2023-24,116.3,95.4,0.4584,0.3693,0.7386,48.1,30.9,14.2,7.3,4.5,1610612749,Milwaukee Bucks,0,113.0,85.6,0.47379999999999994,0.37679999999999997,0.7962,47.0,25.2,11.0,8.1,4.7,3.299999999999997,9.800000000000011,-0.01539999999999997,-0.007499999999999951,-0.057599999999999985,1.1000000000000014,5.699999999999999,3.1999999999999993,-0.7999999999999998,-0.20000000000000018
0022300907,1610612744,Golden State Warriors,0,2023-24,115.9,94.5,0.4664,0.37249999999999994,0.7192000000000001,48.0,31.5,14.3,7.5,5.4,1610612741,Chicago Bulls,1,113.1,93.1,0.45630000000000004,0.35009999999999997,0.8242,45.2,26.0,10.0,7.6,3.2,2.8000000000000114,1.4000000000000057,0.010099999999999942,0.022399999999999975,-0.10499999999999998,2.799999999999997,5.5,4.300000000000001,-0.09999999999999964,2.2
0022300921,1610612744,Golden State Warriors,0,2023-24,115.6,93.9,0.4662,0.3604,0.7291,48.1,31.2,14.5,7.6,5.4,1610612759,San Antonio Spurs,1,114.8,90.8,0.47850000000000004,0.3966,0.789,44.3,33.3,14.7,7.6,8.0,0.7999999999999972,3.1000000000000085,-0.012300000000000033,-0.03620000000000001,-0.059900000000000064,3.8000000000000043,-2.099999999999998,-0.1999999999999993,0.0,-2.5999999999999996
0022300988,1610612744,Golden State Warriors,0,2023-24,114.0,94.0,0.4692,0.3614,0.7121999999999999,46.8,29.4,13.2,7.8,5.2,1610612752,New York Knicks,1,99.1,86.6,0.42379999999999995,0.3264,0.7590999999999999,47.1,24.6,12.9,7.7,5.6,14.900000000000006,7.400000000000006,0.04540000000000005,0.034999999999999976,-0.04689999999999994,-0.30000000000000426,4.799999999999997,0.29999999999999893,0.09999999999999964,-0.39999999999999947
0022301001,1610612744,Golden State Warriors,1,2023-24,112.9,93.4,0.4669,0.3546,0.7172999999999999,46.3,28.4,12.7,7.3,5.1,1610612763,Memphis Grizzlies,0,102.8,84.5,0.4239,0.3536,0.7725000000000001,44.0,23.2,16.9,8.8,7.3,10.100000000000009,8.900000000000006,0.04299999999999998,0.0010000000000000009,-0.05520000000000014,2.299999999999997,5.199999999999999,-4.199999999999999,-1.5000000000000009,-2.2
0022301016,1610612744,Golden State Warriors,0,2023-24,115.6,93.6,0.48,0.3715,0.7006,45.8,30.1,12.2,7.1,5.1,1610612754,Indiana Pacers,1,116.2,91.3,0.49090000000000006,0.3156,0.7663,43.9,27.6,11.1,7.7,6.3,-0.6000000000000085,2.299999999999997,-0.010900000000000076,0.055900000000000005,-0.06569999999999998,1.8999999999999986,2.5,1.0999999999999996,-0.6000000000000005,-1.2000000000000002
0022300589,1610612744,Golden State Warriors,1,2023-24,114.3,92.4,0.48630000000000007,0.368,0.7391,46.5,30.2,11.6,7.2,4.4,1610612742,Dallas Mavericks,0,116.7,88.7,0.5022,0.3646,0.7224,45.9,28.7,11.2,7.5,5.7,-2.4000000000000057,3.700000000000003,-0.015899999999999914,0.003400000000000014,0.016699999999999937,0.6000000000000014,1.5,0.40000000000000036,-0.2999999999999998,-1.2999999999999998
0022301142,1610612744,Golden State Warriors,1,2023-24,114.7,91.0,0.4943000000000001,0.3856,0.7518,47.8,30.1,13.1,8.0,4.3,1610612762,Utah Jazz,0,106.4,85.5,0.44499999999999995,0.32300000000000006,0.8630000000000001,41.4,24.2,15.9,6.2,4.2,8.299999999999997,5.5,0.04930000000000012,0.06259999999999993,-0.11120000000000008,6.399999999999999,5.900000000000002,-2.8000000000000007,1.7999999999999998,0.09999999999999964
0022301182,1610612744,Golden State Warriors,0,2023-24,114.1,86.8,0.5099,0.40650000000000003,0.8195,46.0,30.4,14.3,8.0,6.2,1610612740,New Orleans Pelicans,1,111.1,85.3,0.46630000000000005,0.371,0.8135,40.7,26.1,10.8,9.3,3.2,3.0,1.5,0.04359999999999997,0.03550000000000003,0.006000000000000005,5.299999999999997,4.299999999999997,3.5,-1.3000000000000007,3.0
0022301198,1610612744,Golden State Warriors,1,2023-24,113.7,86.9,0.5010999999999999,0.4105,0.8356999999999999,47.0,30.0,14.9,8.0,6.2,1610612762,Utah Jazz,0,107.6,85.8,0.4473,0.33659999999999995,0.8591,41.0,23.7,15.4,6.6,4.6,6.1000000000000085,1.1000000000000085,0.0537999999999999,0.07390000000000002,-0.023400000000000087,6.0,6.300000000000001,-0.5,1.4000000000000004,1.6000000000000005
0022100068,1610612745,Houston Rockets,0,2021-22,108.25,86.0,0.4515,0.40700000000000003,0.738,46.0,23.5,19.0,9.75,5.0,1610612762,Utah Jazz,1,113.0,88.66666666666667,0.4563333333333333,0.329,0.832,48.333333333333336,18.0,13.333333333333334,8.333333333333334,4.666666666666667,-4.75,-2.6666666666666714,-0.004833333333333301,0.07800000000000001,-0.09399999999999997,-2.3333333333333357,5.5,5.666666666666666,1.416666666666666,0.33333333333333304
0022100162,1610612745,Houston Rockets,0,2021-22,103.8,84.8,0.44350000000000006,0.33609999999999995,0.6956,45.0,21.5,19.1,8.6,4.3,1610612765,Detroit Pistons,1,94.88888888888889,87.77777777777777,0.394,0.27655555555555555,0.745,42.0,20.555555555555557,14.222222222222221,8.88888888888889,5.0,8.911111111111111,-2.9777777777777743,0.049500000000000044,0.0595444444444444,-0.0494,3.0,0.9444444444444429,4.87777777777778,-0.28888888888888964,-0.7000000000000002
0022100177,1610612745,Houston Rockets,0,2021-22,103.6,84.2,0.4407,0.33809999999999996,0.6920999999999999,45.1,21.1,18.0,7.8,4.5,1610612757,Portland Trail Blazers,1,106.6,89.7,0.4445,0.3435,0.7554000000000001,47.2,23.5,13.9,8.3,4.7,-3.0,-5.5,-0.0038000000000000256,-0.005400000000000071,-0.06330000000000013,-2.1000000000000014,-2.3999999999999986,4.1,-0.5000000000000009,-0.20000000000000018
0022100195,1610612745,Houston Rockets,0,2021-22,100.4,83.2,0.4302,0.3153,0.6765000000000001,44.6,19.5,17.6,7.2,4.1,1610612756,Phoenix Suns,1,113.1,89.6,0.4878,0.35409999999999997,0.8073,44.6,27.8,12.8,9.2,5.1,-12.699999999999989,-6.3999999999999915,-0.057599999999999985,-0.038799999999999946,-0.13079999999999992,0.0,-8.3,4.800000000000001,-1.9999999999999991,-1.0
0022100271,1610612745,Houston Rockets,1,2021-22,97.7,84.6,0.4154,0.2817,0.6858,45.3,19.0,17.1,6.3,5.0,1610612741,Chicago Bulls,0,106.1,88.1,0.4502,0.343,0.8225,43.5,21.1,12.4,7.6,3.1,-8.399999999999991,-3.5,-0.0348,-0.06130000000000002,-0.13670000000000004,1.7999999999999972,-2.1000000000000014,4.700000000000001,-1.2999999999999998,1.9
0022100297,1610612745,Houston Rockets,1,2021-22,98.4,84.2,0.4222,0.29450000000000004,0.6774,45.6,19.2,17.4,6.4,5.2,1610612766,Charlotte Hornets,0,112.2,91.8,0.4619,0.3726,0.7024999999999999,47.6,26.6,13.1,8.5,5.6,-13.799999999999997,-7.599999999999994,-0.03969999999999996,-0.07809999999999995,-0.0250999999999999,-2.0,-7.400000000000002,4.299999999999999,-2.0999999999999996,-0.39999999999999947
0022100308,1610612745,Houston Rockets,1,2021-22,103.6,86.2,0.42919999999999997,0.3128,0.6784,45.0,20.9,17.1,6.1,5.0,1610612760,Oklahoma City Thunder,0,99.8,91.1,0.41200000000000003,0.3252,0.7354999999999999,49.1,20.8,12.2,6.9,4.5,3.799999999999997,-4.8999999999999915,0.017199999999999938,-0.012399999999999967,-0.05709999999999993,-4.100000000000001,0.09999999999999787,4.900000000000002,-0.8000000000000007,0.5
0022100337,1610612745,Houston Rockets,1,2021-22,104.1,87.6,0.4332,0.3203,0.6961,46.6,23.1,16.8,6.1,5.9,1610612753,Orlando Magic,0,101.1,90.3,0.4208,0.296,0.7368,44.7,22.6,12.5,7.1,4.4,3.0,-2.700000000000003,0.012399999999999967,0.02429999999999999,-0.04069999999999996,1.8999999999999986,0.5,4.300000000000001,-1.0,1.5
0022100352,1610612745,Houston Rockets,1,2021-22,106.7,88.3,0.441,0.3346,0.7198,45.2,25.1,16.5,6.2,5.8,1610612740,New Orleans Pelicans,0,104.9,88.9,0.43810000000000004,0.3441,0.8185,46.3,24.7,13.2,8.3,3.1,1.7999999999999972,-0.6000000000000085,0.002899999999999958,-0.009500000000000008,-0.09870000000000001,-1.0999999999999943,0.40000000000000213,3.3000000000000007,-2.1000000000000005,2.6999999999999997
0022100372,1610612745,Houston Rockets,1,2021-22,109.6,87.7,0.4492,0.35519999999999996,0.7323999999999999,44.4,25.6,15.6,5.8,5.6,1610612751,Brooklyn Nets,0,110.1,88.1,0.46509999999999996,0.3149,0.8163,45.1,26.4,11.5,6.8,5.4,-0.5,-0.3999999999999915,-0.01589999999999997,0.04029999999999995,-0.08390000000000009,-0.7000000000000028,-0.7999999999999972,4.1,-1.0,0.1999999999999993
0022100386,1610612745,Houston Rockets,0,2021-22,110.8,86.3,0.46069999999999994,0.3604,0.7283,43.6,25.5,15.2,6.1,6.0,1610612749,Milwaukee Bucks,1,115.2,87.4,0.47459999999999997,0.3824,0.7618,51.0,24.3,14.7,6.6,4.8,-4.400000000000006,-1.1000000000000085,-0.013900000000000023,-0.02200000000000002,-0.033500000000000085,-7.399999999999999,1.1999999999999993,0.5,-0.5,1.2000000000000002
0022100431,1610612745,Houston Rockets,0,2021-22,115.3,86.2,0.4756,0.3659,0.7196,42.0,27.4,14.0,7.5,5.4,1610612752,New York Knicks,1,102.3,85.8,0.4241,0.34439999999999993,0.8361000000000001,43.7,20.4,12.4,6.8,4.0,13.0,0.4000000000000057,0.051500000000000046,0.021500000000000075,-0.11650000000000005,-1.7000000000000028,7.0,1.5999999999999996,0.7000000000000002,1.4000000000000004
0022100511,1610612745,Houston Rockets,0,2021-22,108.9,83.2,0.466,0.3427,0.6959,40.1,24.4,15.7,7.6,4.5,1610612747,Los Angeles Lakers,1,105.8,86.9,0.45430000000000004,0.33,0.7024999999999999,45.7,23.7,15.7,8.0,5.5,3.1000000000000085,-3.700000000000003,0.011699999999999988,0.012699999999999989,-0.006599999999999939,-5.600000000000001,0.6999999999999993,0.0,-0.40000000000000036,-1.0
0022100532,1610612745,Houston Rockets,0,2021-22,109.8,82.6,0.4718,0.3471,0.7169000000000001,39.1,23.8,15.5,7.7,4.8,1610612748,Miami Heat,1,108.3,85.3,0.46220000000000006,0.40780000000000005,0.7626000000000001,44.9,27.5,13.0,6.2,3.8,1.5,-2.700000000000003,0.009599999999999942,-0.06070000000000003,-0.04569999999999996,-5.799999999999997,-3.6999999999999993,2.5,1.5,1.0
0022100543,1610612745,Houston Rockets,0,2021-22,110.2,84.2,0.4665,0.3471,0.7338000000000001,39.7,23.4,15.7,8.1,4.6,1610612743,Denver Nuggets,1,110.4,88.2,0.45949999999999996,0.3503,0.8038000000000001,42.1,28.1,12.9,8.1,4.5,-0.20000000000000284,-4.0,0.007000000000000062,-0.0031999999999999806,-0.06999999999999995,-2.3999999999999986,-4.700000000000003,2.799999999999999,0.0,0.09999999999999964
0022100586,1610612745,Houston Rockets,0,2021-22,111.6,85.9,0.46230000000000004,0.36100000000000004,0.7457,40.8,21.8,16.1,8.2,4.6,1610612742,Dallas Mavericks,1,106.5,83.9,0.4595000000000001,0.3402,0.8112999999999999,41.7,26.5,11.8,7.4,3.9,5.099999999999994,2.0,0.002799999999999969,0.02080000000000004,-0.06559999999999988,-0.9000000000000057,-4.699999999999999,4.300000000000001,0.7999999999999989,0.6999999999999997
0022100600,1610612745,Houston Rockets,0,2021-22,110.6,85.3,0.4553,0.3521,0.7559,40.1,20.8,15.5,7.3,4.4,1610612750,Minnesota Timberwolves,1,109.1,89.0,0.45729999999999993,0.3362,0.7455999999999999,45.5,27.3,14.5,8.0,5.4,1.5,-3.700000000000003,-0.0019999999999999463,0.015900000000000025,0.010300000000000087,-5.399999999999999,-6.5,1.0,-0.7000000000000002,-1.0
0022100711,1610612745,Houston Rockets,0,2021-22,111.1,87.2,0.44630000000000003,0.3483,0.7416,41.1,21.2,15.3,7.4,4.6,1610612755,Philadelphia 76ers,1,111.4,85.1,0.4699999999999999,0.37020000000000003,0.8261,42.5,24.2,11.0,8.2,5.4,-0.30000000000001137,2.1000000000000085,-0.023699999999999888,-0.02190000000000003,-0.08449999999999991,-1.3999999999999986,-3.0,4.300000000000001,-0.7999999999999989,-0.8000000000000007
0022100719,1610612745,Houston Rockets,0,2021-22,112.6,87.9,0.4554,0.3523,0.7362,44.2,22.5,14.8,6.7,4.2,1610612759,San Antonio Spurs,1,108.5,94.0,0.4351999999999999,0.33740000000000003,0.7442,45.9,24.9,11.0,6.6,6.3,4.099999999999994,-6.099999999999994,0.020200000000000107,0.014899999999999969,-0.008000000000000007,-1.6999999999999957,-2.3999999999999986,3.8000000000000007,0.10000000000000053,-2.0999999999999996
0022100739,1610612745,Houston Rockets,0,2021-22,111.7,88.5,0.4549,0.3447,0.7315,44.5,22.1,15.2,6.9,4.1,1610612757,Portland Trail Blazers,1,107.2,85.3,0.4524,0.37939999999999996,0.7139,44.3,23.9,14.7,7.6,4.9,4.5,3.200000000000003,0.0025000000000000022,-0.03469999999999995,0.01760000000000006,0.20000000000000284,-1.7999999999999972,0.5,-0.6999999999999993,-0.8000000000000007
0022100764,1610612745,Houston Rockets,0,2021-22,111.3,87.9,0.4559,0.33449999999999996,0.7308,43.5,23.1,14.9,6.5,4.2,1610612744,Golden State Warriors,1,111.8,88.4,0.45509999999999995,0.3574,0.791,49.1,26.3,13.9,8.6,4.6,-0.5,-0.5,0.0008000000000000784,-0.02290000000000003,-0.06020000000000003,-5.600000000000001,-3.1999999999999993,1.0,-2.0999999999999996,-0.39999999999999947
0022100777,1610612745,Houston Rockets,1,2021-22,111.5,87.6,0.45630000000000004,0.3438,0.7308,43.2,23.9,15.2,6.3,4.2,1610612739,Cleveland Cavaliers,0,105.2,83.1,0.4769,0.34080000000000005,0.7149,43.5,26.2,13.1,6.8,4.2,6.299999999999997,4.5,-0.02059999999999995,0.002999999999999947,0.015900000000000025,-0.29999999999999716,-2.3000000000000007,2.0999999999999996,-0.5,0.0
0022100808,1610612745,Houston Rockets,0,2021-22,112.2,86.7,0.4609,0.34850000000000003,0.7524,42.0,23.0,14.9,7.0,3.8,1610612740,New Orleans Pelicans,1,103.9,84.2,0.45359999999999995,0.27949999999999997,0.7898000000000001,41.3,24.8,12.1,8.5,4.2,8.299999999999997,2.5,0.007300000000000029,0.06900000000000006,-0.0374000000000001,0.7000000000000028,-1.8000000000000007,2.8000000000000007,-1.5,-0.40000000000000036
0022100834,1610612745,Houston Rockets,0,2021-22,108.4,85.4,0.44720000000000004,0.34049999999999997,0.7356,40.2,22.9,15.6,7.1,3.7,1610612761,Toronto Raptors,1,116.0,90.2,0.4742,0.43279999999999996,0.7656000000000001,45.7,24.6,14.0,9.5,5.8,-7.599999999999994,-4.799999999999997,-0.02699999999999997,-0.0923,-0.030000000000000027,-5.5,-1.7000000000000028,1.5999999999999996,-2.4000000000000004,-2.0999999999999996
0022100916,1610612745,Houston Rockets,0,2021-22,109.7,86.6,0.44960000000000006,0.341,0.6836,38.8,23.4,16.2,7.2,4.0,1610612746,Los Angeles Clippers,1,111.5,89.0,0.48819999999999997,0.3855,0.7074,42.7,26.2,12.3,7.9,5.1,-1.7999999999999972,-2.4000000000000057,-0.03859999999999991,-0.044499999999999984,-0.023800000000000043,-3.9000000000000057,-2.8000000000000007,3.8999999999999986,-0.7000000000000002,-1.0999999999999996
0022100929,1610612745,Houston Rockets,0,2021-22,108.7,87.4,0.4447,0.3443,0.6757,38.8,23.5,15.2,7.6,3.7,1610612746,Los Angeles Clippers,1,109.8,87.1,0.48549999999999993,0.38380000000000003,0.6942,44.5,25.5,13.2,7.6,5.8,-1.0999999999999943,0.30000000000001137,-0.04079999999999995,-0.039500000000000035,-0.018500000000000072,-5.700000000000003,-2.0,2.0,0.0,-2.0999999999999996
0022100935,1610612745,Houston Rockets,0,2021-22,107.2,88.8,0.4367,0.3426,0.6707,39.6,23.1,15.3,7.3,4.0,1610612762,Utah Jazz,1,114.5,85.9,0.48790000000000006,0.3592,0.7951,45.5,24.0,12.8,8.0,5.4,-7.299999999999997,2.8999999999999915,-0.05120000000000008,-0.016600000000000004,-0.12440000000000007,-5.899999999999999,-0.8999999999999986,2.5,-0.7000000000000002,-1.4000000000000004
0022100964,1610612745,Houston Rockets,1,2021-22,108.7,89.0,0.4415,0.3427,0.6575,40.6,24.0,15.0,7.5,3.3,1610612763,Memphis Grizzlies,0,121.1,94.8,0.47090000000000004,0.3594,0.7083999999999999,53.4,25.9,12.1,8.5,5.9,-12.399999999999991,-5.799999999999997,-0.029400000000000037,-0.016699999999999993,-0.050899999999999945,-12.799999999999997,-1.8999999999999986,2.9000000000000004,-1.0,-2.6000000000000005
0022100985,1610612745,Houston Rockets,1,2021-22,109.9,89.2,0.44860000000000005,0.33799999999999997,0.6679,39.6,24.1,13.5,7.4,3.8,1610612747,Los Angeles Lakers,0,108.8,85.6,0.47569999999999996,0.3423,0.7153,41.9,23.1,14.9,7.7,5.9,1.1000000000000085,3.6000000000000085,-0.027099999999999902,-0.004300000000000026,-0.0474,-2.299999999999997,1.0,-1.4000000000000004,-0.2999999999999998,-2.1000000000000005
